precio_mxn,publicado_reciente,tipo_inmueble,recamaras,banos,m2,ubicacion,colonia,url,latitud,longitud
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2748832665-casa-en-col-cuautepec-del-gam-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5118589286-venta-departamentos-san-juan-de-aragon-vii-seccion-t-df0238-0038-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2874594253-casa-en-venta-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5107706830-casa-en-venta-col-san-juan-de-aragon-gam-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5118576318-venta-departamentos-san-juan-de-aragon-vi-seccion-t-df0238-0037-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5058300014-departamento-en-arcos-esmeralda-44m2-acepta-creditos-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2749972035-entrega-inmediata-solo-recursos-propios-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5205054316-venta-casas-san-juan-de-aragon-v-seccion-t-df0181-0222-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2831389899-casa-con-amplios-espacios-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5058093094-casa-en-venta-en-lindavista-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4635910764-construccion-para-inversion-en-venta-remodela-y-gana-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5357496766-departamento-en-venta-nueva-industrial-vallejo-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2750042307-venta-casas-pradera-ii-seccion-t-df0238-0033-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4833754568-departamento-interior-e-iluminado-en-calzada-vallejo-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5290489874-venta-casas-san-juan-de-aragon-v-seccion-t-df0181-0227-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5035894736-venta-casas-ampliacion-san-juan-de-aragon-t-df0234-0035-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5091413230-casa-venta-en-col-acueducto-de-guadalupe-159-m2-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4786367532-venta-departamentos-nueva-industrial-vallejo-t-df0257-0003-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2708081899-venta-departamentos-vallejo-t-df0219-0081-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4671654488-venta-casas-tepeyac-insurgentes-t-df0215-0076-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2705545201-perfecta-casa-grande-para-inversionistas-en-la-col-guadalupe-tepeyac-a-unos-minutos-de-walmart-tepeyac-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2703374409-casa-en-venta-en-lindavista-sobre-av-montevideo-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2798134853-departamento-en-venta-en-vasco-de-quiroga-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2720545187-gran-oportunidad-patrimonial-en-la-gam-casa-de-amplias-dimensiones-con-excelente-conectividad-y-precio-de-ocasion-a-tratar-para-cierre-inmediato-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5058033336-casa-en-venta-en-colonia-ampliacion-providencia-gam-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2850532965-casa-en-venta-lindavista-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2821350063-acogedor-departamento-en-venta-en-el-corazon-de-vallejo-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4690054302-casa-en-venta-panamericana-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2746135039-inmueble-con-466-m2-en-venta-en-cuautepec-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5171491326-bajo-de-precio-casas-conjuntas-en-venta-en-lindavista-norte-cali-rcv636847-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2765380135-venta-casas-torres-lindavista-t-df0213-0056-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2874535307-casa-en-venta-cuautepec-deportivo-juventino-rosas-excelente-mantenimiento-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2937241723-departamento-en-venta-en-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5178509548-casa-en-venta-a-unos-metros-de-circuito-uso-de-suelo-mixto-ideal-para-invertir-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2865125691-departamento-en-venta-santa-rosa-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2858590141-bajo-de-precio-casa-venta-en-arequipa-lindavista-norte-rcv636832-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2720637793-departamento-en-gustavo-a-madero-ubicacion-estrategica-a-pasos-del-metrobus-tenayuca-conectividad-total-y-precio-atractivo-a-tratar-gran-oportunidad-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5166616252-venta-departamentos-la-purisima-ticoman-t-df0213-0059-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2720558745-oportunidad-inmobiliaria-en-guadalupe-tepeyac-casa-de-gran-metraje-con-potencial-residencial-o-comercial-ubicada-en-zona-de-alta-plusvalia-muy-cerca-de-la-villa-y-calzada-de-guadalupe-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5118589302-venta-casas-san-juan-de-aragon-vi-seccion-t-df0238-0036-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2720681381-residencia-familiar-en-acueducto-de-guadalupe-privacidad-total-en-calle-cerrada-cercania-a-centros-comerciales-de-elite-y-zona-escolar-ipn-la-mejor-inversion-del-norte-de-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2779185605-casa-en-venta-a-lado-de-lindavista-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2811213953-casa-en-venta-en-fraccionamiento-torres-lindavista-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2722436067-maxima-amplitud-y-ubicacion-premium-en-gam-la-propiedad-que-buscabas-para-crecer-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4827550000-casa-en-venta-cerca-de-la-basilica-la-joyita-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2850678753-casa-en-venta-cuchilla-del-tesoro-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2894392759-venta-casas-san-juan-de-aragon-v-seccion-t-df0181-0241-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2720729539-casa-en-venta-en-acueducto-de-guadalupe-ubicacion-estrategica-en-calle-privada-a-minutos-de-escuelas-ipn-y-centros-comerciales-seguridad-confort-y-plusvalia-en-la-gam-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4985158698-casa-en-venta-guadalupe-tepeyacgam-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2779161861-casa-en-venta-residencial-zacatenco-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2722269643-invierte-seguro-en-joyas-vallejo-departamento-con-plusvalia-imbatible-y-ubicacion-estrategica-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2732266653-preciosa-casa-grande-en-la-colonia-guadalupe-tepeyac-gustavo-a-madero-especial-para-invertir-en-airbnb-por-su-cercania-con-la-villa-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5187042068-departamento-en-venta-en-acueducto-de-guadalupe-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2880762111-casa-en-venta-en-la-joya-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2716410167-oportunidad-para-inversionistas-casa-en-guadalupe-tepeyac-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5257027098-departamento-en-col-15-de-agosto-60m2-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2800603931-venta-de-casa-en-condominio-en-lindavista-frente-politecnico-nacional-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4698751916-la-joya-del-norte-departamento-en-joyas-vallejo-a-un-precio-increible-ubicacion-estrategica-departamento-con-conectividad-total-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2811109167-casa-en-venta-en-santa-maria-ticoman-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4780369882-venta-casas-san-juan-de-aragon-iv-seccion-t-df0181-0219-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4819176758-departamento-en-venta-en-gustavo-madero-lindavista-af-25-661-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5140240048-venta-propieda-en-nueva-aztacoalco-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2776055219-departamento-de-1083m-en-san-bartolo-atepehuacan-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5030636690-venta-departamento-galaxias-vallejo-11264-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5205054370-venta-departamentos-san-juan-de-aragon-iv-seccion-t-df0181-0217-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2738995923-casa-en-venta-san-felipe-de-jesus-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4754239394-venta-casas-vallejo-t-df0236-0026-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2937241909-casa-en-venta-san-felipe-de-jesus-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4819384814-departamento-en-venta-en-gustavo-madero-lindavista-af-25-659-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5063017406-departamento-en-venta-en-gustavo-madero-lindavista-af-25-660-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2720635563-departamento-con-ubicacion-estrategica-en-gustavo-a-madero-conectividad-total-cercania-a-centros-comerciales-y-plusvalia-garantizada-en-el-norte-de-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-4367566858-edificio-en-venta-sobre-avenida-insurgentes-norte-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-2908377709-venta-oficina-2-ambientes-tepeyac-insurgentes-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4672134374-venta-departamentos-tepeyac-insurgentes-t-df0215-0085-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2605595859-departamento-en-venta-en-col-linda-vista-norte-gam-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2798045775-casa-en-venta-con-tres-departamentos-en-casa-aleman-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2945579445-departamento-nuevo-en-complejo-residencial-de-lindavista-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5042655326-departamento-nuevo-en-venta-en-vallejo-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2448713893-bonito-penthouse-en-venta-en-lindavista-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4955491822-venta-casa-3-ambientes-san-felipe-de-jesus-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-2624717369-venta-de-edificio-en-la-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5041711690-casa-en-venta-en-lindavista-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5030642940-casa-en-venta-colonia-industrial-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5208373596-venta-casas-villa-de-aragon-t-df0238-0046-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5091444760-casa-en-venta-en-fraccionamiento-torres-de-lindavista-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2798123071-casa-a-la-venta-san-pedro-el-chico-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2686984377-departamento-en-venta-guadalupe-insurgentes-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5030542642-casa-en-venta-colonia-lindavista-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5153852538-departamento-en-venta-listo-para-habitar-en-eduardo-molina-2-recs-60m-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2720728657-casa-en-venta-col-acueducto-de-guadalupe-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2691693963-departamentos-nuevos-en-gam-preventa-con-gran-plusvalia-y-facilidades-de-pago-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2937316047-departamento-torres-lindavista-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2821699455-departamento-en-venta-en-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5058024656-casa-en-venta-colonia-san-juan-de-aragon-tercera-seccion-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2869693377-casa-en-lindavista-zona-cerrada-a-transito-local-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-2689487845-se-vende-y-traspasa-con-mercancia-local-en-col-industrial-gam-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5357496760-casa-en-venta-en-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2732732447-casa-en-venta-col-lindavista-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5193033344-casa-en-venta-san-pedro-el-chico-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2800904841-venta-departamentos-nueva-industrial-vallejo-t-df0257-0005-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5357408188-casa-en-venta-san-juan-de-aragon-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5030453452-casa-en-venta-colonia-fernando-casas-aleman-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5119626508-casa-en-venta-en-san-juan-de-aragon-iv-y-v-seccion-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2798091705-casa-en-venta-en-col-nueva-atzacoalco-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5208373598-venta-casas-san-juan-de-aragon-vi-seccion-t-df0238-0045-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2738855429-casa-cond-con-roof-garden-privado-vigilancia-24-hr-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2691667049-casa-en-venta-en-colonia-panamericana-gam-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2811202961-departamento-en-venta-en-col-el-arbolillo-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2909327577-departamento-en-venta-en-lindavista-norte-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2798088953-casa-en-venta-en-residencial-acueducto-de-guadalupe-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2897178179-departamento-en-venta-san-pedro-el-chico-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2874606411-casa-en-venta-en-lindavista-norte-3-recamaras-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5203835526-venta-casas-lindavista-norte-t-df0085-0609-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5278042454-casa-en-venta-colonia-lindavista-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5030480254-casa-en-venta-colonia-lindavista-sur-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2763220757-venta-departamentos-lindavista-norte-t-df0085-0604-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5030570902-casa-en-venta-colonia-tepeyac-insurgentes-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2798049981-casa-en-venta-a-media-calle-de-montevideo-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4699117374-venta-casas-la-escalera-t-df0213-0042-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5057913416-departamento-en-venta-en-lindavista-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5331962788-departamento-en-venta-planta-baja-en-privad-vasco-de-quiroga-gustavo-a-madero-cdmx-venta-solo-de-contado-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5235669228-venta-casas-villa-de-aragon-t-df0238-0047-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2865212867-casa-en-venta-en-sanjuan-de-aragon-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2831486415-venta-departamentos-vallejo-t-df0236-0045-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4633827972-venta-de-casa-con-5-departamentos-en-magdalena-de-las-salinas-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5357408150-casa-en-venta-torres-lindavista-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2798056915-casa-en-venta-colonia-providencia-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2740193031-casa-en-venta-en-colonia-cuchilla-del-tesoro-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://terreno.mercadolibre.com.mx/MLM-5131852602-venta-de-terreno-casa-tipo-producto-3-departamentos-uso-mixto-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5203835520-venta-casas-lindavista-norte-t-df0085-0610-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4627271258-departamento-48m2-de-2-recamaras-2-banos-planta-baja-en-aragon-la-villa-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5127539284-venta-departamentos-san-bartolo-atepehuacan-t-df0217-0104-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2865083745-venta-casa-4-ambientes-zona-escolar-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5357382918-casa-en-villa-de-aragon-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4824317562-venta-casas-vallejo-t-df0236-0032-_JM,,
,False,Otro Inmueble,,,,,,https://terreno.mercadolibre.com.mx/MLM-4670351106-terreno-en-venta-colonia-la-candelaria-ticoman-en-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2782080571-venta-casas-lindavista-sur-t-df0217-0080-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4789167488-venta-departamentos-ex-ejido-san-juan-de-aragon-sector-32-t-df0237-0015-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5058128858-clinica-en-venta-colonia-lindavista-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5030537858-casa-en-venta-colonia-san-bartolo-atepehuacan-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-2470339465-excelente-propiedad-comercial-en-aragon-la-villa-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5057996874-casa-en-venta-en-san-pedro-chico-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2785716767-venta-casas-vallejo-t-df0236-0039-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5058188126-casa-en-venta-en-lindavista-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5030570096-departamento-en-venta-colonia-guadalupe-tepeyac-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5389439248-casa-en-venta-en-colonia-la-joya-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2782334415-departamento-en-martin-carrera-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5262373686-casa-en-venta-cerca-de-ave-100-metros-cod-zv1396-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-4701169214-casa-en-venta-en-colonia-vallejo-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2740243075-venta-casas-san-juan-de-aragon-i-seccion-t-df0237-0013-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-4255604128-edificio-venta-gustavo-a-madero-santa-rosa-calle-14-a-cev539986-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2738846051-venta-departamentos-lindavista-norte-t-df0085-0596-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2872549441-venta-casas-san-juan-de-aragon-iii-seccion-t-df0181-0234-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2801027275-venta-departamentos-granjas-modernas-t-df0234-0029-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5153919678-departamento-en-venta-en-lindavista-norte-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5357408170-departamento-en-venta-siete-maravillas-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5057854982-edificio-con-11-departamentos-en-venta-colonia-lindavista-gustavo-amadero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5030451488-casa-en-venta-jorge-negrete-gustavo-a-madero-11119-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5030481566-casa-en-venta-san-pedro-zacatenco-gam-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://terreno.mercadolibre.com.mx/MLM-5023273268-terreno-en-venta-en-san-pedro-zacatenco-gustavo-a-maderocdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5216511730-venta-departamentos-san-juan-de-aragon-i-seccion-t-df0237-0009-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2874594613-departamento-en-venta-av-acueducto-de-guadalupe-511-santa-isabel-tola-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2850325401-venta-casas-san-juan-de-aragon-vi-seccion-t-df0238-0044-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2742770449-venta-departamentos-tepeyac-insurgentes-t-df0215-0091-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2740063131-casa-en-venta-en-colonia-cuchilla-del-tesoro-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-2781899731-edificio-en-venta-en-estrella-gam-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-2413016227-bodega-750m2-zona-vallejo-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2875576339-venta-casas-san-juan-de-aragon-i-seccion-t-df0227-0045-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2872701661-departamento-en-venta-en-lindavista-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5030411210-casa-en-venta-en-esquina-san-jose-de-la-escalera-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2867492575-venta-casas-guadalupe-tepeyac-t-df0219-0098-_JM,,
